gene	Symbol	Alias	Name	Huh7	PLC	Fold_change
10331.1	B3GNT3	['B3GAL-T8', 'B3GN-T3', 'B3GNT-3', 'HP10328', 'TMEM3', 'beta3Gn-T3']	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3	0.8497340272193481	0.02	0.02353677663756456
10678.1	B3GNT2	['3-Gn-T1', '3-Gn-T2', 'B3GN-T2', 'B3GNT', 'B3GNT-2', 'B3GNT1', 'BETA3GNT', 'BGNT2', 'BGnT-2', 'beta-1', 'beta3Gn-T1', 'beta3Gn-T2']	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2	26.23	37.9	1.4449104079298511
79814.1	AGMAT		agmatinase	96.83	67.75	0.6996798512857586
55326.1	AGPAT5	['1AGPAT5', 'LPAATE']	1-acylglycerol-3-phosphate O-acyltransferase 5	25.57	18.33	0.7168556902620258
10554.1	AGPAT1	['1-AGPAT1', 'G15', 'LPAAT-alpha', 'LPAATA']	1-acylglycerol-3-phosphate O-acyltransferase 1	99.12	154.06	1.554277643260694
137964.1	GPAT4	['1-AGPAT 6', 'AGPAT6', 'LPAAT-zeta', 'LPAATZ', 'TSARG7']	glycerol-3-phosphate acyltransferase 4	50.3	42.16	0.8381709741550696
56895.1	AGPAT4	['1-AGPAT4', 'LPAAT-delta', 'dJ473J16.2']	1-acylglycerol-3-phosphate O-acyltransferase 4	1.73	0.46	0.26589595375722547
129642.1	MBOAT2	['LPAAT', 'LPCAT4', 'LPEAT', 'LPLAT 2', 'OACT2']	membrane bound O-acyltransferase domain containing 2	0.15	11.03	73.53333333333333
10555.1	AGPAT2	['1-AGPAT2', 'BSCL', 'BSCL1', 'LPAAB', 'LPAAT-beta']	1-acylglycerol-3-phosphate O-acyltransferase 2	107.79	79.5	0.737545226829947
56894.2	AGPAT3	['1-AGPAT 3', 'LPAAT-GAMMA1', 'LPAAT3']	1-acylglycerol-3-phosphate O-acyltransferase 3	16.73	44.43	2.6557083084279736
56894.1	AGPAT3	['1-AGPAT 3', 'LPAAT-GAMMA1', 'LPAAT3']	1-acylglycerol-3-phosphate O-acyltransferase 3	16.73	44.43	2.6557083084279736
64902.1	AGXT2	['AGT2', 'BAIBA', 'DAIBAT']	alanine--glyoxylate aminotransferase 2	8.98	0.05	0.005567928730512249
64850.1	ETNPPL	AGXT2L1	ethanolamine-phosphate phospho-lyase	4.83	69.42	14.372670807453416
189.1	AGXT	['AGT', 'AGT1', 'AGXT1', 'PH1', 'SPAT', 'SPT', 'TLH6']	alanine--glyoxylate and serine--pyruvate aminotransferase	7.35	0.08	0.0108843537414966
3073.1	HEXA	TSD	hexosaminidase subunit alpha	67.14	82.39	1.2271373249925528
3074.1	HEXB	['ENC-1AS', 'HEL-248', 'HEL-S-111']	hexosaminidase subunit beta	111.4	208.11	1.868132854578097
10606.1	PAICS	['ADE2', 'ADE2H1', 'AIRC', 'PAIS']	phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase	298.67	285.43	0.9556701376100712
8402.1	SLC25A11	['OGC', 'SLC20A4']	solute carrier family 25 member 11	71.07	65.57	0.922611509779091
1468.1	SLC25A10	DIC	solute carrier family 25 member 10	57.01	108.46	1.9024732503069637
64849.1	SLC13A3	['ARLIAK', 'NADC3', 'SDCT2']	solute carrier family 13 member 3	0.53	0.02	0.03773584905660377
64849.2	SLC13A3	['ARLIAK', 'NADC3', 'SDCT2']	solute carrier family 13 member 3	0.53	0.02	0.03773584905660377
1645.1	AKR1C1	['2-ALPHA-HSD', '20-ALPHA-HSD', 'C9', 'DD1', 'DD1/DD2', 'DDH', 'DDH1', 'H-37', 'HAKRC', 'HBAB', 'MBAB']	aldo-keto reductase family 1 member C1	835.26	93.67	0.11214472140411369
1109.1	AKR1C4	['3-alpha-HSD', 'C11', 'CDR', 'CHDR', 'DD-4', 'DD4', 'HAKRA']	aldo-keto reductase family 1 member C4	1.08	1.11	1.027777777777778
6718.1	AKR1D1	['3o5bred', 'CBAS2', 'SRD5B1']	aldo-keto reductase family 1 member D1	8.23	0.12	0.014580801944106924
6510.1	SLC1A5	['AAAT', 'ASCT2', 'ATBO', 'M7V1', 'M7VS1', 'R16', 'RDRC']	solute carrier family 1 member 5	154.72	484.08	3.1287487073422957
6509.1	SLC1A4	['ASCT1', 'SATT', 'SPATCCM']	solute carrier family 1 member 4	14.82	23.9	1.612685560053981
56301.1	SLC7A10	['ASC1', 'HASC-1', 'asc-1']	solute carrier family 7 member 10	107.83	0.86	0.00797551701752759
6520.1	SLC3A2	['4F2', '4F2HC', '4T2HC', 'CD98', 'CD98HC', 'MDU1', 'NACAE']	solute carrier family 3 member 2	235.93	262.45	1.112406222184546
211.1	ALAS1	['ALAS', 'ALAS-H', 'ALAS3', 'ALASH', 'MIG4']	5'-aminolevulinate synthase 1	72.38	99.15	1.3698535507046148
23464.1	GCAT	KBL	glycine C-acetyltransferase	37.38	22.09	0.5909577314071696
212.1	ALAS2	['ALAS-E', 'ALASE', 'ANH1', 'ASB', 'SIDBA1', 'XLDPP', 'XLEPP', 'XLSA']	5'-aminolevulinate synthase 2	0.394900848139101	0.03	0.07596843648568898
211.2	ALAS1	['ALAS', 'ALAS-H', 'ALAS3', 'ALASH', 'MIG4']	5'-aminolevulinate synthase 1	72.38	99.15	1.3698535507046148
54407.1	SLC38A2	['ATA2', 'PRO1068', 'SAT2', 'SNAT2']	solute carrier family 38 member 2	358.15	642.23	1.7931872120619854
55089.1	SLC38A4	['ATA3', 'NAT3', 'PAAT', 'SNAT4']	solute carrier family 38 member 4	25.91	0.26	0.010034735623311463
57393.1	CLTRN	['NX-17', 'NX17', 'TMEM27']	collectrin, amino acid transport regulator	3.05	0.39	0.1278688524590164
340024.1	SLC6A19	['B0AT1', 'HND']	solute carrier family 6 member 19	20.23	0.09	0.004448838358872961
84889.1	SLC7A3	['ATRC3', 'CAT-3', 'CAT3']	solute carrier family 7 member 3	0.2687438741294816	0.11	0.4093116554054054
59272.1	ACE2	ACEH	angiotensin I converting enzyme 2	0.42	0.07	0.16666666666666669
6541.1	SLC7A1	['ATRC1', 'CAT-1', 'ERR', 'HCAT1', 'REC1L']	solute carrier family 7 member 1	22.28	63.92	2.8689407540394973
11254.1	SLC6A14	BMIQ11	solute carrier family 6 member 14	64.96	0.6	0.009236453201970444
81539.1	SLC38A1	['ATA1', 'NAT2', 'SAT1', 'SNAT1']	solute carrier family 38 member 1	141.11	215.33	1.525972645453901
6542.1	SLC7A2	['ATRC2', 'CAT2', 'HCAT2']	solute carrier family 7 member 2	114.37	34.03	0.29754306199178104
84706.1	GPT2	['ALT2', 'GPT 2', 'MRT49']	glutamic--pyruvic transaminase 2	82.35	122.9	1.4924104432301155
2875.1	GPT	['AAT1', 'ALT1', 'GPT1']	glutamic--pyruvic transaminase	2.01	1.6	0.7960199004975126
10991.1	SLC38A3	['G17', 'NAT1', 'SN1', 'SNAT3']	solute carrier family 38 member 3	48.3	0.2489278649610972	0.00515378602403928
92745.1	SLC38A5	['JM24', 'SN2', 'SNAT5', 'pp7194']	solute carrier family 38 member 5	3.77	0.12	0.03183023872679045
284273.2	ZADH2	PRG-3	zinc binding alcohol dehydrogenase domain containing 2	4.36	5.01	1.1490825688073394
284273.1	ZADH2	PRG-3	zinc binding alcohol dehydrogenase domain containing 2	4.36	5.01	1.1490825688073394
10327.2	AKR1A1	['ALDR1', 'ALR', 'ARM', 'DD3', 'HEL-S-6']	aldo-keto reductase family 1 member A1	125.33	79.43	0.6337668555014762
10327.1	AKR1A1	['ALDR1', 'ALR', 'ARM', 'DD3', 'HEL-S-6']	aldo-keto reductase family 1 member A1	125.33	79.43	0.6337668555014762
216.1	ALDH1A1	['ALDC', 'ALDH-E1', 'ALDH1', 'ALDH11', 'HEL-9', 'HEL-S-53e', 'HEL12', 'PUMB1', 'RALDH1']	aldehyde dehydrogenase 1 family member A1	1895.93	1375.74	0.7256280558881393
8854.2	ALDH1A2	['RALDH(II)', 'RALDH2', 'RALDH2-T']	aldehyde dehydrogenase 1 family member A2	0.3732661700223035	0.27	0.7233444166233091
224.1	ALDH3A2	['ALDH10', 'FALDH', 'SLS']	aldehyde dehydrogenase 3 family member A2	120.53	77.03	0.6390940014934041
8854.3	ALDH1A2	['RALDH(II)', 'RALDH2', 'RALDH2-T']	aldehyde dehydrogenase 1 family member A2	0.3732661700223035	0.27	0.7233444166233091
8854.1	ALDH1A2	['RALDH(II)', 'RALDH2', 'RALDH2-T']	aldehyde dehydrogenase 1 family member A2	0.3732661700223035	0.27	0.7233444166233091
501.1	ALDH7A1	['ATQ1', 'EPD', 'PDE']	aldehyde dehydrogenase 7 family member A1	47.43	44.72	0.9428631667720851
223.1	ALDH9A1	['ALDH4', 'ALDH7', 'ALDH9', 'E3', 'TMABADH']	aldehyde dehydrogenase 9 family member A1	42.34	90.1	2.1280113367973543
219.1	ALDH1B1	['ALDH5', 'ALDHX']	aldehyde dehydrogenase 1 family member B1	36.48	87.38	2.3952850877192984
217.1	ALDH2	['ALDH-E2', 'ALDHI', 'ALDM']	aldehyde dehydrogenase 2 family member	155.73	306.46	1.967893148397868
239.1	ALOX12	['12-LOX', '12S-LOX', 'LOG12']	arachidonate 12-lipoxygenase, 12S type	0.28563989743434137	0.23050771462481864	0.806987107526897
246.1	ALOX15	['12-LOX', '15-LOX', '15-LOX-1', 'LOG15']	arachidonate 15-lipoxygenase	0.26	0.05	0.19230769230769232
247.1	ALOX15B	15-LOX-2	arachidonate 15-lipoxygenase type B	1.76	0.02	0.011363636363636364
240.1	ALOX5	['5-LO', '5-LOX', '5LPG', 'LOG5']	arachidonate 5-lipoxygenase	0.2	0.03	0.15
8574.1	AKR7A2	['AFAR', 'AFAR1', 'AFB1-AR1', 'AKR7']	aldo-keto reductase family 7 member A2	32.54	21.37	0.6567301782421635
231.1	AKR1B1	['ADR', 'ALDR1', 'ALR2', 'AR']	aldo-keto reductase family 1 member B	86.89	110.32	1.2696512832316722
23600.1	AMACR	['AMACRD', 'CBAS4', 'P504S', 'RACE', 'RM']	alpha-methylacyl-CoA racemase	25.73	8.13	0.31597357170617957
23600.2	AMACR	['AMACRD', 'CBAS4', 'P504S', 'RACE', 'RM']	alpha-methylacyl-CoA racemase	25.73	8.13	0.31597357170617957
115286.3	SLC25A26	['COXPD28', 'SAMC']	solute carrier family 25 member 26	10.8	12.66	1.172222222222222
115286.1	SLC25A26	['COXPD28', 'SAMC']	solute carrier family 25 member 26	10.8	12.66	1.172222222222222
115286.2	SLC25A26	['COXPD28', 'SAMC']	solute carrier family 25 member 26	10.8	12.66	1.172222222222222
271.3	AMPD2	['PCH9', 'SPG63']	adenosine monophosphate deaminase 2	74.44	52.6	0.7066093498119291
271.1	AMPD2	['PCH9', 'SPG63']	adenosine monophosphate deaminase 2	74.44	52.6	0.7066093498119291
272.1	AMPD3		adenosine monophosphate deaminase 3	2.45	0.21	0.0857142857142857
270.1	AMPD1	['MAD', 'MADA', 'MMDD']	adenosine monophosphate deaminase 1	0.18636119498095863	0.14154094685480678	0.7594979570144346
271.2	AMPD2	['PCH9', 'SPG63']	adenosine monophosphate deaminase 2	74.44	52.6	0.7066093498119291
290.1	ANPEP	['APN', 'CD13', 'GP150', 'LAP1', 'P150', 'PEPN']	alanyl aminopeptidase, membrane	49.25	190.24	3.8627411167512693
277.1	AMY1B	AMY1	amylase alpha 1B (salivary)	135.82375214310642	142.70180007912435	1.050639507652322
279.1	AMY2A	['AMY2', 'PA']	amylase alpha 2A (pancreatic)	135.82375214310642	142.70180007912435	1.050639507652322
278.1	AMY1C	AMY1	amylase alpha 1C (salivary)	135.82375214310642	142.70180007912435	1.050639507652322
6519.1	SLC3A1	['ATR1', 'CSNU1', 'D2H', 'NBAT', 'RBAT']	solute carrier family 3 member 1	0.66	0.11	0.16666666666666666
11136.1	SLC7A9	['BAT1', 'CSNU3']	solute carrier family 7 member 9	0.21	4.65	22.142857142857146
276.1	AMY1A	AMY1	amylase alpha 1A (salivary)	135.82375214310642	142.70180007912435	1.050639507652322
276.2	AMY1A	AMY1	amylase alpha 1A (salivary)	135.82375214310642	142.70180007912435	1.050639507652322
280.1	AMY2B	['AMY2', 'AMY3', 'HXA']	amylase alpha 2B (pancreatic)	1.44	0.49	0.3402777777777778
10998.1	SLC27A5	['ACSB', 'ACSVL6', 'BACS', 'BAL', 'FACVL3', 'FATP-5', 'FATP5', 'VLACSR', 'VLCS-H2', 'VLCSH2']	solute carrier family 27 member 5	0.77	9.45	12.272727272727272
113451.1	AZIN2	['ADC', 'AZI2', 'AZIB1', 'ODC-p', 'ODC1L', 'ODCp']	antizyme inhibitor 2	0.06	0.39	6.500000000000001
9057.1	SLC7A6	['LAT-2', 'LAT3', 'y+LAT-2']	solute carrier family 7 member 6	30.64	36.31	1.1850522193211488
384.1	ARG2		arginase 2	61.21	33.71	0.550727005391276
445.1	ASS1	['ASS', 'CTLN1']	argininosuccinate synthase 1	41.79	952.84	22.80067001675042
445.2	ASS1	['ASS', 'CTLN1']	argininosuccinate synthase 1	41.79	952.84	22.80067001675042
83884.1	SLC25A2	['ORC2', 'ORNT2']	solute carrier family 25 member 2	0.1747864479813076	0.14985559804826584	0.8573639419933291
10166.1	SLC25A15	['D13S327', 'HHH', 'ORC1', 'ORNT1']	solute carrier family 25 member 15	61.74	66.96	1.0845481049562682
410.1	ARSA	['ASA', 'MLD']	arylsulfatase A	8.78	7.41	0.8439635535307518
427.1	ASAH1	['AC', 'ACDase', 'ASAH', 'PHP', 'PHP32', 'SMAPME']	N-acylsphingosine amidohydrolase 1	57.36	167.82	2.9257322175732217
427.2	ASAH1	['AC', 'ACDase', 'ASAH', 'PHP', 'PHP32', 'SMAPME']	N-acylsphingosine amidohydrolase 1	57.36	167.82	2.9257322175732217
9962.2	SLC23A2	['NBTL1', 'SLC23A1', 'SVCT2', 'YSPL2']	solute carrier family 23 member 2	72.67	45.6	0.62749415164442
9962.1	SLC23A2	['NBTL1', 'SLC23A1', 'SVCT2', 'YSPL2']	solute carrier family 23 member 2	72.67	45.6	0.62749415164442
9963.2	SLC23A1	['SLC23A2', 'SVCT1', 'YSPL3']	solute carrier family 23 member 1	1.15	2.11	1.8347826086956522
9963.1	SLC23A1	['SLC23A2', 'SVCT1', 'YSPL3']	solute carrier family 23 member 1	1.15	2.11	1.8347826086956522
80150.1	ASRGL1	['ALP', 'ALP1', 'CRASH']	asparaginase like 1	17.49	14.13	0.8078902229845627
440.1	ASNS	['ASNSD', 'TS11']	asparagine synthetase (glutamine-hydrolyzing)	93.02	327.49	3.520640722425285
440.3	ASNS	['ASNSD', 'TS11']	asparagine synthetase (glutamine-hydrolyzing)	93.02	327.49	3.520640722425285
440.2	ASNS	['ASNSD', 'TS11']	asparagine synthetase (glutamine-hydrolyzing)	93.02	327.49	3.520640722425285
790.1	CAD	['CDG1Z', 'EIEE50', 'GATD4']	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase	39.51	75.86	1.9200202480384714
6505.1	SLC1A1	['DCBXA', 'EAAC1', 'EAAT3', 'SCZD18']	solute carrier family 1 member 1	2.56	3.58	1.3984375
6506.1	SLC1A2	['EAAT2', 'EIEE41', 'GLT-1', 'HBGT']	solute carrier family 1 member 2	0.06	0.94	15.666666666666666
6507.1	SLC1A3	['EA6', 'EAAT1', 'GLAST', 'GLAST1']	solute carrier family 1 member 3	12.81	0.36	0.028103044496487116
6512.1	SLC1A7	['AAAT', 'EAAT5']	solute carrier family 1 member 7	2.21	0.09	0.04072398190045249
6511.1	SLC1A6	EAAT4	solute carrier family 1 member 6	0.6982912804017661	3.87	5.542099849468795
529.1	ATP6V1E1	['ARCL2C', 'ATP6E', 'ATP6E2', 'ATP6V1E', 'P31', 'Vma4']	ATPase H+ transporting V1 subunit E1	198.25	177.39	0.894779319041614
245972.1	ATP6V0D2	['ATP6D2', 'VMA6']	ATPase H+ transporting V0 subunit d2	0.12	0.13	1.0833333333333335
9550.1	ATP6V1G1	['ATP6G', 'ATP6G1', 'ATP6GL', 'ATP6J', 'Vma10']	ATPase H+ transporting V1 subunit G1	118.54	100.26	0.8457904504808503
50617.2	ATP6V0A4	['A4', 'ATP6N1B', 'ATP6N2', 'RDRTA2', 'RTA1C', 'RTADR', 'STV1', 'VPH1', 'VPP2']	ATPase H+ transporting V0 subunit a4	0.1416547057306286	0.02	0.14118839114340553
127124.1	ATP6V1G3	['ATP6G3', 'Vma10']	ATPase H+ transporting V1 subunit G3	0.18193327163209883	0.13795925095608597	0.7582958835317595
127124.2	ATP6V1G3	['ATP6G3', 'Vma10']	ATPase H+ transporting V1 subunit G3	0.18193327163209883	0.13795925095608597	0.7582958835317595
51606.3	ATP6V1H	['CGI-11', 'MSTP042', 'NBP1', 'SFD', 'SFDalpha', 'SFDbeta', 'VMA13']	ATPase H+ transporting V1 subunit H	26.86	51.5	1.91734921816828
8992.1	ATP6V0E1	['ATP6H', 'ATP6V0E', 'M9.2', 'Vma21', 'Vma21p']	ATPase H+ transporting V0 subunit e1	123.93	310.14	2.502541757443718
51606.1	ATP6V1H	['CGI-11', 'MSTP042', 'NBP1', 'SFD', 'SFDalpha', 'SFDbeta', 'VMA13']	ATPase H+ transporting V1 subunit H	26.86	51.5	1.91734921816828
9296.1	ATP6V1F	['ATP6S14', 'VATF', 'Vma7']	ATPase H+ transporting V1 subunit F	214.81	170.39	0.7932126064894557
526.1	ATP6V1B2	['ATP6B1B2', 'ATP6B2', 'DOOD', 'HO57', 'VATB', 'VPP3', 'Vma2', 'ZLS2']	ATPase H+ transporting V1 subunit B2	79.14	61.62	0.7786201667930249
10312.2	TCIRG1	['ATP6N1C', 'ATP6V0A3', 'Atp6i', 'OC-116kDa', 'OC116', 'OPTB1', 'Stv1', 'TIRC7', 'Vph1', 'a3']	T cell immune regulator 1, ATPase H+ transporting V0 subunit a3	65.38	32.2	0.49250535331905787
535.1	ATP6V0A1	['ATP6N1', 'ATP6N1A', 'Stv1', 'VPP1', 'Vph1', 'a1']	ATPase H+ transporting V0 subunit a1	46.69	43.41	0.9297494110087813
50617.3	ATP6V0A4	['A4', 'ATP6N1B', 'ATP6N2', 'RDRTA2', 'RTA1C', 'RTADR', 'STV1', 'VPH1', 'VPP2']	ATPase H+ transporting V0 subunit a4	0.1416547057306286	0.02	0.14118839114340553
525.1	ATP6V1B1	['ATP6B1', 'RTA1B', 'VATB', 'VMA2', 'VPP3']	ATPase H+ transporting V1 subunit B1	0.18	0.03	0.16666666666666666
534.2	ATP6V1G2	['ATP6G', 'ATP6G2', 'NG38', 'VMA10']	ATPase H+ transporting V1 subunit G2	0.29	0.3	1.0344827586206897
527.1	ATP6V0C	['ATP6C', 'ATP6L', 'ATPL', 'VATL', 'VPPC', 'Vma3']	ATPase H+ transporting V0 subunit c	201.71	275.15	1.3640870556739872
245973.1	ATP6V1C2	['ATP6C2', 'VMA5']	ATPase H+ transporting V1 subunit C2	0.09	0.54	6.000000000000001
90423.1	ATP6V1E2	['ATP6E1', 'ATP6EL2', 'ATP6V1EL2', 'VMA4']	ATPase H+ transporting V1 subunit E2	1.31	4.3	3.282442748091603
523.1	ATP6V1A	['ARCL2D', 'ATP6A1', 'ATP6V1A1', 'HO68', 'IECEE3', 'VA68', 'VPP2', 'Vma1']	ATPase H+ transporting V1 subunit A	94.29	53.67	0.5692013999363665
51382.1	ATP6V1D	['ATP6M', 'VATD', 'VMA8']	ATPase H+ transporting V1 subunit D	32.5	53.26	1.6387692307692308
534.1	ATP6V1G2	['ATP6G', 'ATP6G2', 'NG38', 'VMA10']	ATPase H+ transporting V1 subunit G2	0.29	0.3	1.0344827586206897
50617.1	ATP6V0A4	['A4', 'ATP6N1B', 'ATP6N2', 'RDRTA2', 'RTA1C', 'RTADR', 'STV1', 'VPH1', 'VPP2']	ATPase H+ transporting V0 subunit a4	0.1416547057306286	0.02	0.14118839114340553
23545.1	ATP6V0A2	['A2', 'ARCL', 'ARCL2A', 'ATP6A2', 'ATP6N1D', 'J6B7', 'RTF', 'STV1', 'TJ6', 'TJ6M', 'TJ6S', 'VPH1', 'WSS']	ATPase H+ transporting V0 subunit a2	15.36	19.21	1.2506510416666667
9114.1	ATP6V0D1	['ATP6D', 'ATP6DV', 'P39', 'VATX', 'VMA6', 'VPATPD']	ATPase H+ transporting V0 subunit d1	61.31	87.46	1.426520959060512
528.2	ATP6V1C1	['ATP6C', 'ATP6D', 'VATC', 'Vma5']	ATPase H+ transporting V1 subunit C1	45.99	56.7	1.2328767123287672
51606.2	ATP6V1H	['CGI-11', 'MSTP042', 'NBP1', 'SFD', 'SFDalpha', 'SFDbeta', 'VMA13']	ATPase H+ transporting V1 subunit H	26.86	51.5	1.91734921816828
528.1	ATP6V1C1	['ATP6C', 'ATP6D', 'VATC', 'Vma5']	ATPase H+ transporting V1 subunit C1	45.99	56.7	1.2328767123287672
10312.1	TCIRG1	['ATP6N1C', 'ATP6V0A3', 'Atp6i', 'OC-116kDa', 'OC116', 'OPTB1', 'Stv1', 'TIRC7', 'Vph1', 'a3']	T cell immune regulator 1, ATPase H+ transporting V0 subunit a3	65.38	32.2	0.49250535331905787
533.1	ATP6V0B	['ATP6F', 'HATPL', 'VMA16']	ATPase H+ transporting V0 subunit b	214.66	272.25	1.2682847293394206
954.1	ENTPD2	['CD39L1', 'NTPDase-2']	ectonucleoside triphosphate diphosphohydrolase 2	0.24	0.36610048793353556	1.525418699723065
954.2	ENTPD2	['CD39L1', 'NTPDase-2']	ectonucleoside triphosphate diphosphohydrolase 2	0.24	0.36610048793353556	1.525418699723065
955.1	ENTPD6	['CD39L2', 'IL-6SAG', 'IL6ST2', 'NTPDase-6', 'dJ738P15.3']	ectonucleoside triphosphate diphosphohydrolase 6	61.67	80.48	1.3050105399708125
956.1	ENTPD3	['CD39L3', 'HB6', 'NTPDase-3']	ectonucleoside triphosphate diphosphohydrolase 3	0.35862294982475845	0.11	0.30672883610419144
957.1	ENTPD5	['CD39L4', 'NTPDase-5', 'PCPH']	ectonucleoside triphosphate diphosphohydrolase 5 (inactive)	23.55	30.66	1.3019108280254776
953.1	ENTPD1	['ATPDase', 'CD39', 'NTPDase-1', 'SPG64']	ectonucleoside triphosphate diphosphohydrolase 1	0.29	0.19	0.6551724137931035
377841.1	ENTPD8	['E-NTPDase', 'GLSR2492', 'NTPDase-8', 'UNQ2492']	ectonucleoside triphosphate diphosphohydrolase 8	0.2	1.21	6.05
293.1	SLC25A6	['AAC3', 'ANT', 'ANT 2', 'ANT 3', 'ANT3', 'ANT3Y']	solute carrier family 25 member 6	442.55	622.03	1.4055586939328888
291.1	SLC25A4	['AAC1', 'ANT', 'ANT 1', 'ANT1', 'MTDPS12', 'MTDPS12A', 'PEO2', 'PEO3', 'PEOA2', 'T1']	solute carrier family 25 member 4	15.92	7.66	0.48115577889447236
292.1	SLC25A5	['2F1', 'AAC2', 'ANT2', 'T2', 'T3']	solute carrier family 25 member 5	920.29	1152.99	1.252855078290539
4126.1	MANBA	MANB1	mannosidase beta	14.32	24.03	1.678072625698324
8706.4	B3GALNT1	['B3GALT3', 'GLCT3', 'GLOB', 'Gb4Cer', 'P', 'P1', 'beta3Gal-T3', 'galT3']	beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)	16.95	0.45436370829487016	0.026806118483473168
8706.3	B3GALNT1	['B3GALT3', 'GLCT3', 'GLOB', 'Gb4Cer', 'P', 'P1', 'beta3Gal-T3', 'galT3']	beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)	16.95	0.45436370829487016	0.026806118483473168
8706.2	B3GALNT1	['B3GALT3', 'GLCT3', 'GLOB', 'Gb4Cer', 'P', 'P1', 'beta3Gal-T3', 'galT3']	beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)	16.95	0.45436370829487016	0.026806118483473168
8706.1	B3GALNT1	['B3GALT3', 'GLCT3', 'GLOB', 'Gb4Cer', 'P', 'P1', 'beta3Gal-T3', 'galT3']	beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)	16.95	0.45436370829487016	0.026806118483473168
8705.1	B3GALT4	['BETA3GALT4', 'GALT2', 'GALT4']	beta-1,3-galactosyltransferase 4	0.92	1.69	1.8369565217391304
10317.4	B3GALT5	['B3GalT-V', 'B3GalTx', 'B3T5', 'GLCT5', 'beta-1,3-GalTase 5', 'beta-3-Gx-T5', 'beta3Gal-T5']	beta-1,3-galactosyltransferase 5	0.18344808751460348	0.14339575365950152	0.781669384523218
10317.3	B3GALT5	['B3GalT-V', 'B3GalTx', 'B3T5', 'GLCT5', 'beta-1,3-GalTase 5', 'beta-3-Gx-T5', 'beta3Gal-T5']	beta-1,3-galactosyltransferase 5	0.18344808751460348	0.14339575365950152	0.781669384523218
10317.5	B3GALT5	['B3GalT-V', 'B3GalTx', 'B3T5', 'GLCT5', 'beta-1,3-GalTase 5', 'beta-3-Gx-T5', 'beta3Gal-T5']	beta-1,3-galactosyltransferase 5	0.18344808751460348	0.14339575365950152	0.781669384523218
10317.2	B3GALT5	['B3GalT-V', 'B3GalTx', 'B3T5', 'GLCT5', 'beta-1,3-GalTase 5', 'beta-3-Gx-T5', 'beta3Gal-T5']	beta-1,3-galactosyltransferase 5	0.18344808751460348	0.14339575365950152	0.781669384523218
10317.1	B3GALT5	['B3GalT-V', 'B3GalTx', 'B3T5', 'GLCT5', 'beta-1,3-GalTase 5', 'beta-3-Gx-T5', 'beta3Gal-T5']	beta-1,3-galactosyltransferase 5	0.18344808751460348	0.14339575365950152	0.781669384523218
84002.1	B3GNT5	['B3GN-T5', 'beta3Gn-T5']	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5	1.59	4.97	3.125786163522012
570.1	BAAT	['BACAT', 'BAT']	bile acid-CoA:amino acid N-acyltransferase	0.29	2.1	7.241379310344828
3141.1	HLCS	HCS	holocarboxylase synthetase	9.2	17.56	1.9086956521739131
140679.1	SLC32A1	['VGAT', 'VIAAT']	solute carrier family 32 member 1	0.12965270296924547	0.11480614532506923	0.885489794626974
8424.1	BBOX1	['BBH', 'BBOX', 'G-BBH', 'gamma-BBH']	gamma-butyrobetaine hydroxylase 1	0.07	0.26	3.714285714285714
53630.1	BCO1	['BCDO', 'BCDO1', 'BCMO', 'BCMO1', 'BCO']	beta-carotene oxygenase 1	0.1573854860489463	0.1	0.6353826042694964
622.3	BDH1	['BDH', 'SDR9C1']	3-hydroxybutyrate dehydrogenase 1	1.6	0.2	0.125
622.2	BDH1	['BDH', 'SDR9C1']	3-hydroxybutyrate dehydrogenase 1	1.6	0.2	0.125
622.1	BDH1	['BDH', 'SDR9C1']	3-hydroxybutyrate dehydrogenase 1	1.6	0.2	0.125
23743.1	BHMT2		betaine--homocysteine S-methyltransferase 2	74.53	12.97	0.1740238830001342
635.1	BHMT	['BHMT1', 'HEL-S-61p']	betaine--homocysteine S-methyltransferase	2.81	0.6518046947118554	0.23195896608962827
10599.1	SLCO1B1	['HBLRR', 'LST-1', 'LST1', 'OATP-C', 'OATP1B1', 'OATP2', 'OATPC', 'SLC21A6']	solute carrier organic anion transporter family member 1B1	0.35	0.88	2.5142857142857147
1244.1	ABCC2	['ABC30', 'CMOAT', 'DJS', 'MRP2', 'cMRP']	ATP binding cassette subfamily C member 2	42.65	178.47	4.184525205158265
8714.1	ABCC3	['ABC31', 'EST90757', 'MLP2', 'MOAT-D', 'MRP3', 'cMOAT2']	ATP binding cassette subfamily C member 3	6.05	0.47	0.07768595041322314
28234.1	SLCO1B3	['HBLRR', 'LST-2', 'LST-3TM13', 'LST3', 'OATP-8', 'OATP1B3', 'OATP8', 'SLC21A8']	solute carrier organic anion transporter family member 1B3	8.96	0.12	0.01339285714285714
